Rank 506 | Hero: Acheron | Vote count: 89 | Series: Three Houses (Academy Arc) 
Rank 506 | Hero: Candace | Vote count: 89 | Series: Fates 
Rank 507 | Hero: Iuchar | Vote count: 88 | Series: Genealogy of the Holy War 
Rank 508 | Hero: Homer | Vote count: 87 | Series: Thracia 776 
Rank 509 | Hero: Solon | Vote count: 86 | Series: Three Houses (Academy Arc) 
Rank 509 | Hero: Rainbow Sage | Vote count: 86 | Series: Fates 
Rank 510 | Hero: Arran | Vote count: 85 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 510 | Hero: Dozla | Vote count: 85 | Series: The Sacred Stones 
Rank 510 | Hero: Jahn | Vote count: 85 | Series: The Binding Blade 
Rank 511 | Hero: Gareth | Vote count: 84 | Series: Radiant Dawn, Path of Radiance 
Rank 512 | Hero: Bord | Vote count: 83 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 512 | Hero: Marisha | Vote count: 83 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 513 | Hero: Bartre | Vote count: 79 | Series: The Binding Blade 
Rank 514 | Hero: Kyza | Vote count: 77 | Series: Radiant Dawn 
Rank 515 | Hero: Ymir | Vote count: 76 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 516 | Hero: Fiona | Vote count: 75 | Series: Radiant Dawn 
Rank 517 | Hero: Byron | Vote count: 74 | Series: Genealogy of the Holy War 
Rank 518 | Hero: Excellus | Vote count: 73 | Series: Awakening 
Rank 518 | Hero: Kjelle | Vote count: 73 | Series: Awakening 
Rank 518 | Hero: Hilda | Vote count: 73 | Series: Genealogy of the Holy War 
Rank 518 | Hero: Muirne | Vote count: 73 | Series: Genealogy of the Holy War 
Rank 518 | Hero: Ryan | Vote count: 73 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 519 | Hero: Jarod | Vote count: 72 | Series: Radiant Dawn 
Rank 519 | Hero: Tina | Vote count: 72 | Series: Thracia 776 
Rank 520 | Hero: Glade | Vote count: 70 | Series: Thracia 776 
Rank 521 | Hero: Hans | Vote count: 69 | Series: Fates 
Rank 521 | Hero: Linda | Vote count: 69 | Series: Genealogy of the Holy War 
Rank 521 | Hero: Nealuchi | Vote count: 69 | Series: Path of Radiance, Radiant Dawn 
Rank 522 | Hero: Alec | Vote count: 68 | Series: Genealogy of the Holy War 
Rank 522 | Hero: Jamke | Vote count: 68 | Series: Genealogy of the Holy War 
Rank 522 | Hero: Iucharba | Vote count: 68 | Series: Genealogy of the Holy War 
Rank 523 | Hero: Tanya | Vote count: 67 | Series: Thracia 776 
Rank 523 | Hero: Douglas | Vote count: 67 | Series: The Binding Blade 
Rank 523 | Hero: Brian | Vote count: 67 | Series: Genealogy of the Holy War 
Rank 523 | Hero: Kuen & Excellus | Vote count: 67 | Series: Tokyo Mirage Sessions ♯FE Encore 
Rank 524 | Hero: Astolfo | Vote count: 66 | Series: The Binding Blade 
Rank 525 | Hero: Ralf | Vote count: 65 | Series: Thracia 776 
Rank 526 | Hero: Fred | Vote count: 64 | Series: Thracia 776 
Rank 527 | Hero: Ishtore | Vote count: 62 | Series: Genealogy of the Holy War 
Rank 527 | Hero: Bartre | Vote count: 62 | Series: The Blazing Blade 
Rank 527 | Hero: Chikaomi & Lon'qu | Vote count: 62 | Series: Tokyo Mirage Sessions ♯FE Encore 
Rank 528 | Hero: Reptor | Vote count: 61 | Series: Genealogy of the Holy War 
Rank 529 | Hero: Lester | Vote count: 60 | Series: Genealogy of the Holy War 
Rank 530 | Hero: Frost | Vote count: 59 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 530 | Hero: Robert | Vote count: 59 | Series: Thracia 776 
Rank 530 | Hero: Largo | Vote count: 59 | Series: Path of Radiance, Radiant Dawn 
Rank 531 | Hero: Irma | Vote count: 58 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 532 | Hero: Aimee | Vote count: 57 | Series: Radiant Dawn 
Rank 533 | Hero: Selphina | Vote count: 56 | Series: Thracia 776 
Rank 533 | Hero: Deen | Vote count: 56 | Series: Thracia 776 
Rank 533 | Hero: Beck | Vote count: 56 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 534 | Hero: Brighton | Vote count: 55 | Series: Thracia 776 
Rank 535 | Hero: Osian | Vote count: 54 | Series: Thracia 776 
Rank 535 | Hero: Hannibal | Vote count: 54 | Series: Genealogy of the Holy War 
Rank 536 | Hero: Andrey | Vote count: 53 | Series: Genealogy of the Holy War 
Rank 536 | Hero: Nichol | Vote count: 53 | Series: Fates 
Rank 536 | Hero: Fuga | Vote count: 53 | Series: Fates 
Rank 537 | Hero: Ignatius | Vote count: 52 | Series: Fates 
Rank 537 | Hero: Bertram | Vote count: 52 | Series: Path of Radiance 
Rank 537 | Hero: Reiden | Vote count: 52 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 537 | Hero: Teru & Garrick | Vote count: 52 | Series: Tokyo Mirage Sessions ♯FE Encore 
Rank 538 | Hero: Pallardó | Vote count: 51 | Series: Three Houses (War Arc) 
Rank 538 | Hero: Phina | Vote count: 51 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 538 | Hero: Raydrik | Vote count: 51 | Series: Thracia 776 
Rank 539 | Hero: Ilios | Vote count: 50 | Series: Thracia 776 
Rank 540 | Hero: Roger | Vote count: 49 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 541 | Hero: Boah | Vote count: 48 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 541 | Hero: Macellan | Vote count: 48 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 541 | Hero: Creidne | Vote count: 48 | Series: Genealogy of the Holy War 
Rank 542 | Hero: Larum | Vote count: 47 | Series: The Binding Blade 
Rank 542 | Hero: Lawson | Vote count: 47 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 543 | Hero: Xavier | Vote count: 46 | Series: Thracia 776 
Rank 543 | Hero: Dolph | Vote count: 46 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 544 | Hero: Dice | Vote count: 45 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 545 | Hero: Bors | Vote count: 44 | Series: The Binding Blade 
Rank 545 | Hero: Lang | Vote count: 44 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 546 | Hero: Deimne | Vote count: 43 | Series: Genealogy of the Holy War 
Rank 547 | Hero: Tomas | Vote count: 42 | Series: Three Houses (Academy Arc) 
Rank 548 | Hero: Wade | Vote count: 41 | Series: The Binding Blade 
Rank 549 | Hero: Dayan | Vote count: 40 | Series: The Binding Blade 
Rank 549 | Hero: Perne | Vote count: 40 | Series: Thracia 776 
Rank 549 | Hero: Hawk | Vote count: 40 | Series: Genealogy of the Holy War 
Rank 550 | Hero: Luke | Vote count: 39 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 550 | Hero: Roderick | Vote count: 39 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 551 | Hero: Lord Arundel | Vote count: 38 | Series: Three Houses (Academy Arc) 
Rank 552 | Hero: Slayde | Vote count: 37 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 552 | Hero: Jubelo | Vote count: 37 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 553 | Hero: Chouten & Pheros | Vote count: 36 | Series: Tokyo Mirage Sessions ♯FE Encore 
Rank 554 | Hero: Jeanne | Vote count: 35 | Series: Genealogy of the Holy War 
Rank 554 | Hero: Bloom | Vote count: 35 | Series: Genealogy of the Holy War 
Rank 554 | Hero: Lonato | Vote count: 35 | Series: Three Houses (Academy Arc) 
Rank 555 | Hero: Nomah | Vote count: 34 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 555 | Hero: Massena | Vote count: 34 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 556 | Hero: Warren | Vote count: 31 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 556 | Hero: Valtome | Vote count: 31 | Series: Radiant Dawn 
Rank 557 | Hero: Desaix | Vote count: 30 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 557 | Hero: Barthe | Vote count: 30 | Series: The Binding Blade 
Rank 558 | Hero: Safy | Vote count: 29 | Series: Thracia 776 
Rank 558 | Hero: Tatarrah | Vote count: 29 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 558 | Hero: Blake | Vote count: 29 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 559 | Hero: Riev | Vote count: 28 | Series: The Sacred Stones 
Rank 559 | Hero: Gwendal | Vote count: 28 | Series: Three Houses (War Arc) 
Rank 559 | Hero: Coirpre | Vote count: 28 | Series: Genealogy of the Holy War 
Rank 560 | Hero: Sleuf | Vote count: 27 | Series: Thracia 776 
Rank 560 | Hero: Tristan | Vote count: 27 | Series: Genealogy of the Holy War 
Rank 561 | Hero: Sandima | Vote count: 26 | Series: Genealogy of the Holy War 
Rank 561 | Hero: Zelot | Vote count: 26 | Series: The Binding Blade 
Rank 562 | Hero: Alva | Vote count: 25 | Series: Thracia 776 
Rank 562 | Hero: Kutuzov | Vote count: 25 | Series: Genealogy of the Holy War 
Rank 563 | Hero: Dolth | Vote count: 24 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 563 | Hero: Belf | Vote count: 24 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 564 | Hero: Asaello | Vote count: 23 | Series: Genealogy of the Holy War 
Rank 564 | Hero: Troude | Vote count: 23 | Series: Thracia 776 
Rank 565 | Hero: Amid | Vote count: 22 | Series: Genealogy of the Holy War 
Rank 565 | Hero: Munnir | Vote count: 22 | Series: Genealogy of the Holy War 
Rank 565 | Hero: Charlot | Vote count: 22 | Series: Genealogy of the Holy War 
Rank 565 | Hero: Halvan | Vote count: 22 | Series: Thracia 776 
Rank 565 | Hero: Hermina | Vote count: 22 | Series: Genealogy of the Holy War 
Rank 566 | Hero: Garret | Vote count: 21 | Series: The Binding Blade 
Rank 566 | Hero: Cain | Vote count: 21 | Series: Thracia 776 
Rank 566 | Hero: Chagall | Vote count: 21 | Series: Genealogy of the Holy War 
Rank 566 | Hero: Barth | Vote count: 21 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 566 | Hero: Malledus | Vote count: 21 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 567 | Hero: Grieth | Vote count: 19 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 567 | Hero: Scipio | Vote count: 19 | Series: Genealogy of the Holy War 
Rank 567 | Hero: Yoder | Vote count: 19 | Series: The Binding Blade 
Rank 567 | Hero: Roberto | Vote count: 19 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 568 | Hero: Conomor | Vote count: 18 | Series: Thracia 776 
Rank 569 | Hero: Garth | Vote count: 16 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 569 | Hero: Cimbaeth | Vote count: 16 | Series: Genealogy of the Holy War 
Rank 570 | Hero: Muston | Vote count: 14 | Series: Radiant Dawn 
Rank 571 | Hero: Jerome | Vote count: 13 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 571 | Hero: Veld | Vote count: 13 | Series: Thracia 776 
Rank 572 | Hero: Izuka | Vote count: 12 | Series: Radiant Dawn 
Rank 572 | Hero: Daniel | Vote count: 12 | Series: Radiant Dawn 
Rank 572 | Hero: Hetzel | Vote count: 12 | Series: Radiant Dawn 
Rank 573 | Hero: Halcyon | Vote count: 11 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 573 | Hero: Hayden | Vote count: 11 | Series: The Sacred Stones 
Rank 573 | Hero: Dalvin | Vote count: 11 | Series: Genealogy of the Holy War 
